date,iv_percentile,iv_minus_realized
2024-12-02,3.015873015873016,21.706349206349206
2024-12-03,1.7063492063492063,21.071428571428573
2024-12-04,1.7063492063492063,20.99206349206349
2024-12-05,1.746031746031746,38.13492063492063
2024-12-06,1.0,39.404761904761905
2024-12-09,5.555555555555555,47.42063492063492
2024-12-10,5.317460317460317,46.70634920634921
2024-12-11,2.4603174603174605,30.595238095238095
2024-12-12,4.484126984126984,31.944444444444443
2024-12-13,6.111111111111111,35.11904761904762
2024-12-16,15.277777777777779,71.94444444444444
2024-12-17,21.785714285714285,75.27777777777777
2024-12-18,63.492063492063494,84.32539682539682
2024-12-19,56.46825396825397,78.05555555555556
2024-12-20,35.55555555555556,44.72222222222222
2024-12-23,18.055555555555557,24.00793650793651
2024-12-24,8.174603174603174,13.84920634920635
2024-12-26,10.833333333333334,15.277777777777779
2024-12-27,15.555555555555555,17.57936507936508
2024-12-30,24.444444444444443,21.23015873015873
2024-12-31,25.357142857142858,22.658730158730158
2025-01-02,29.88095238095238,26.150793650793652
2025-01-03,18.452380952380953,17.182539682539684
2025-01-06,17.57936507936508,15.198412698412698
2025-01-07,30.515873015873016,19.96031746031746
2025-01-08,30.436507936507937,20.674603174603174
2025-01-10,37.38095238095238,22.341269841269842
2025-01-13,37.65873015873016,30.99206349206349
2025-01-14,35.07936507936508,29.246031746031747
2025-01-15,19.246031746031747,11.706349206349206
2025-01-16,22.142857142857142,14.880952380952381
2025-01-17,16.746031746031747,10.674603174603174
2025-01-21,15.277777777777779,24.484126984126984
2025-01-22,15.436507936507937,22.658730158730158
2025-01-23,13.134920634920634,22.341269841269842
2025-01-24,12.5,21.785714285714285
2025-01-27,36.30952380952381,29.563492063492063
2025-01-28,27.77777777777778,17.341269841269842
2025-01-29,29.761904761904763,21.23015873015873
2025-01-30,23.80952380952381,19.404761904761905
2025-01-31,26.428571428571427,22.896825396825395
