date,risk_level,risk_acceleration,fragility,affordability
2021-03-08,51.531084656084694,14.312169312169305,48.14988329120199,11.858465608465607
2021-03-09,47.390873015873055,40.92063492063492,46.78657545501224,22.691798941798936
2021-03-10,42.644841269841294,30.195767195767186,46.38379468700261,31.42195767195767
2021-03-11,22.431878306878332,0.0,42.31530038680815,43.73015873015873
2021-03-12,12.333333333333352,0.0,40.5179479882337,47.3015873015873
2021-03-15,7.3776455026455325,0.0,38.70270512705453,50.89947089947089
2021-03-16,5.863095238095264,0.0,37.463264247352775,51.45502645502645
2021-03-17,1.974206349206371,0.0,36.638951435733645,53.18783068783068
2021-03-18,10.541005291005314,0.0,38.252423489245096,52.39417989417989
2021-03-19,15.572089947089971,6.4775132275132385,38.145464669146804,52.81746031746031
2021-03-22,16.763888888888907,18.772486772486747,40.47469134491594,54.08068783068783
2021-03-23,10.515211640211666,9.304232804232804,43.10541024207891,56.09126984126983
2021-03-24,14.832671957671979,25.71693121693121,50.00627572305253,56.554232804232804
2021-03-25,18.66534391534394,16.24867724867725,51.50136243782218,55.21164021164021
2021-03-26,15.057539682539705,0.0,49.66357178897885,56.29629629629628
2021-03-29,10.705687830687864,0.0,45.616426358700124,56.54761904761904
2021-03-30,10.340608465608492,0.0,44.14561221320844,56.944444444444436
2021-03-31,9.631613756613788,0.0,41.292711428320004,56.13756613756613
2021-04-01,0.0,0.0,38.98339277077394,57.910052910052904
2021-04-05,0.0,0.0,38.41374735802741,58.9021164021164
2021-04-06,0.0,0.0,42.54029024918195,58.63095238095237
2021-04-07,0.0,0.0,44.75175989581988,54.338624338624335
2021-04-08,0.0,0.0,46.24867975368734,50.36375661375661
2021-04-09,0.0,0.0,46.23594902210718,46.18386243386243
2021-04-12,0.0,0.5419535792358854,50.50242044435983,45.53571428571428
2021-04-13,0.0,6.217955431696511,51.69111724488362,45.67460317460317
2021-04-14,0.0,8.686724144188833,55.60060966033433,47.09656084656084
2021-04-15,0.0,0.0,54.07161731495823,50.231481481481474
2021-04-16,0.0,0.0,55.40625283451053,49.66931216931217
2021-04-19,0.0,0.31300311229806255,56.74017562793685,45.62169312169311
2021-04-20,0.0,20.30425789516898,60.50142507950742,35.89285714285715
2021-04-21,0.0,11.956013009348387,60.173042060145974,32.07010582010582
2021-04-22,0.0,17.171487714227702,59.611674444930316,28.27380952380952
2021-04-23,0.0,8.569257208623444,59.00012143778937,31.40873015873015
2021-04-26,0.0,14.463926454542566,60.23316398119088,30.17195767195767
2021-04-27,0.0,0.0,58.51183449673981,32.26190476190476
2021-04-28,0.0,0.0,59.222577059968856,31.514550264550266
2021-04-29,0.0,0.0,58.1223434623127,31.329365079365076
2021-04-30,0.0,0.0,59.54236806047426,29.404761904761898
2021-05-03,0.0,0.0,57.177934760003524,24.97354497354496
2021-05-04,0.0,26.343754325128838,57.82097480146587,20.608465608465607
2021-05-05,11.841973427226433,60.225824688040184,55.24403259581271,17.916666666666657
2021-05-06,19.527874753964447,83.12862977641721,53.60454762132099,17.473544973544975
2021-05-07,7.98477505711869,53.678474679113755,51.16980688351456,20.529100529100532
2021-05-10,10.95636844549765,56.476358635270664,50.67705817114393,21.13756613756614
2021-05-11,17.42263650039512,37.63610459112886,49.0368402884179,19.444444444444443
2021-05-12,46.18710710558304,68.6902673567132,49.890795812115655,13.247354497354479
2021-05-13,52.30256650157846,65.54938349522803,48.13849690973352,10.787037037037024
2021-05-14,48.29903442320372,80.62851873217006,48.66749696490389,18.181216931216923
2021-05-17,25.354270826257086,28.795804761518866,47.496261434142724,26.24338624338624
