date,strategy_name,asset,group_id,strategy_type,action,option_type,side,strike,expiry,contracts,spot,mid,bid,ask,execution_price,iv,delta,cash_flow,pnl,execution_drag,reason,candidate_id
2017-08-08,I002,QQQ,1,insurance,CLOSE,put,1,130.0,2017-08-18,13,144.31,0.0001505395281112612,0.0,0.010150539528111261,0.0,0.17495345090430323,-0.0001462616598206587,0.0,-8.64570138654464,8.64570138654464,INSURANCE_DTE_ROLL,I002
2017-08-16,I002,QQQ,2,insurance,OPEN,put,1,135.0,2017-11-17,3,144.28,1.2267353060678836,1.1960669234161865,1.2574036887195807,1.2574036887195807,0.15696832743170933,-0.18815524554019927,-377.2211066158742,-11.150514795509139,11.150514795509139,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2017-11-07,I002,QQQ,2,insurance,CLOSE,put,1,135.0,2017-11-17,3,153.88,8.608335842429072e-07,0.0,0.010000860833584244,0.0,0.16718637899662073,-1.03060179094018e-06,0.0,-1.950258250075273,1.950258250075273,INSURANCE_DTE_ROLL,I002
2018-01-31,I002,QQQ,3,insurance,OPEN,put,1,159.0,2018-04-20,11,169.4,1.7166070572253602,1.6736918807947263,1.7595222336559941,1.7595222336559941,0.17966147749898892,-0.20655983350567786,-1935.4744570215937,-54.356694073697305,54.356694073697305,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2018-02-05,I002,QQQ,3,insurance,CLOSE,put,1,159.0,2018-04-20,3,158.12,7.073071062666784,6.8962442861001145,7.249897839233454,6.8962442861001145,0.23710109002678986,-0.49364264276753483,2068.8732858300345,-54.998032970000935,54.998032970000935,INSURANCE_PARTIAL_MONETIZATION,I002
2018-02-14,I002,QQQ,3,insurance,CLOSE,put,1,159.0,2018-04-20,2,162.68,4.2073938576440355,4.102209011202935,4.312578704085136,4.102209011202935,0.22045882247164328,-0.37866008337205553,820.441802240587,-22.336969288220143,22.336969288220143,INSURANCE_PARTIAL_MONETIZATION,I002
2018-04-10,I002,QQQ,3,insurance,CLOSE,put,1,159.0,2018-04-20,6,161.21,2.1426418214125533,2.0890757758772396,2.196207866947867,2.0890757758772396,0.2971985853632461,-0.3780072370993311,1253.4454655263437,-36.03962732118824,36.03962732118824,INSURANCE_DTE_ROLL,I002
2018-06-27,I002,QQQ,4,insurance,OPEN,put,1,157.0,2018-09-21,2,169.73,1.9714298759160869,1.9221441290181847,2.020715622813989,2.020715622813989,0.20780691891516698,-0.19717178853316233,-404.14312456279777,-11.1571493795804,11.1571493795804,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2018-09-11,I002,QQQ,4,insurance,CLOSE,put,1,157.0,2018-09-21,2,183.12,1.0680765173847568e-05,0.0,0.010010680765173847,0.0,0.21644872214941022,-7.64658227764516e-06,0.0,-1.3021361530347695,1.3021361530347695,INSURANCE_DTE_ROLL,I002
2019-03-11,I002,QQQ,5,insurance,OPEN,put,1,161.0,2019-06-21,10,174.73,2.3769332029659296,2.3175098728917813,2.436356533040078,2.436356533040078,0.21256469568313857,-0.2040401737118239,-2436.356533040078,-65.92333007414824,65.92333007414824,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2019-05-17,I002,QQQ,5,insurance,CLOSE,put,1,161.0,2019-06-21,5,183.04,0.15372603662329976,0.14372603662329975,0.16372603662329976,0.14372603662329975,0.22730468940725937,-0.030041697343464867,71.86301831164988,-8.250000000000004,8.250000000000004,INSURANCE_PARTIAL_MONETIZATION,I002
2019-06-11,I002,QQQ,5,insurance,CLOSE,put,1,161.0,2019-06-21,5,183.4,0.000865879906064862,0.0,0.010865879906064862,0.0,0.2392442748091603,-0.0004504927797825685,0.0,-3.682939953032431,3.682939953032431,INSURANCE_DTE_ROLL,I002
2020-01-27,I002,QQQ,6,insurance,OPEN,put,1,202.0,2020-04-17,9,218.1,2.6508850022170023,2.584612877161577,2.7171571272724275,2.7171571272724275,0.21464260014077557,-0.20383268671637694,-2445.4414145451847,-65.49491254988271,65.49491254988271,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2020-02-27,I002,QQQ,6,insurance,CLOSE,put,1,202.0,2020-04-17,2,205.64,8.589510279084948,8.374772522107824,8.804248036062072,8.374772522107824,0.3463517666044231,-0.4157926234172418,1674.9545044215647,-44.24755139542481,44.24755139542481,INSURANCE_PARTIAL_MONETIZATION,I002
2020-03-12,I002,QQQ,6,insurance,CLOSE,put,1,202.0,2020-04-17,2,177.32,30.325348767907855,29.567215048710157,31.083482487105552,29.567215048710157,0.623629526996555,-0.7149649242179706,5913.443009742032,-152.92674383953957,152.92674383953957,INSURANCE_PARTIAL_MONETIZATION,I002
2020-04-07,I002,QQQ,6,insurance,CLOSE,put,1,202.0,2020-04-17,5,196.4,14.089987109504065,13.737737431766464,14.442236787241667,13.737737431766464,0.8404344850634161,-0.553124653234948,6868.868715883232,-179.37483886880082,179.37483886880082,INSURANCE_DTE_ROLL,I002
2020-09-11,I002,QQQ,7,insurance,OPEN,put,1,234.0,2020-12-18,1,270.45,6.387534161530944,6.22784580749267,6.547222515569217,6.547222515569217,0.3716877884391531,-0.1997846337380108,-654.7222515569217,-16.61883540382734,16.61883540382734,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2020-12-08,I002,QQQ,7,insurance,CLOSE,put,1,234.0,2020-12-18,1,308.29,4.265191369572465e-06,0.0,0.010004265191369573,0.0,0.35506918810211163,-1.186739592276715e-06,0.0,-0.6504265191369573,0.6504265191369573,INSURANCE_DTE_ROLL,I002
2021-02-03,I002,QQQ,8,insurance,OPEN,put,1,280.0,2021-05-21,4,326.38,8.240851337075796,8.034830053648902,8.44687262050269,8.44687262050269,0.37899163532846175,-0.19931831687174623,-3378.749048201076,-85.00851337075767,85.00851337075767,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2021-05-11,I002,QQQ,8,insurance,CLOSE,put,1,280.0,2021-05-21,4,325.31,0.01854892261865615,0.00854892261865615,0.02854892261865615,0.00854892261865615,0.3368061694998617,-0.003305741138809956,3.41956904746246,-6.6,6.6,INSURANCE_DTE_ROLL,I002
2021-10-21,I002,QQQ,9,insurance,OPEN,put,1,339.0,2022-01-21,1,377.27,6.042196434159649,5.891141523305658,6.193251345013641,6.193251345013641,0.2706129196845211,-0.19813791180536863,-619.3251345013641,-15.755491085399159,15.755491085399159,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2022-01-11,I002,QQQ,9,insurance,CLOSE,put,1,339.0,2022-01-21,1,385.82,0.016962620246406823,0.006962620246406823,0.026962620246406825,0.006962620246406823,0.2869963713648852,-0.0030221051421420626,0.6962620246406823,-1.65,1.65,INSURANCE_DTE_ROLL,I002
2022-01-20,I002,QQQ,10,insurance,OPEN,put,1,323.0,2022-04-14,6,361.72,6.221333622907963,6.065800282335264,6.376866963480662,6.376866963480662,0.30271564155454045,-0.19814444706440654,-3826.1201780883976,-97.22000434361945,97.22000434361945,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2022-01-27,I002,QQQ,10,insurance,CLOSE,put,1,323.0,2022-04-14,3,341.1,11.507534310923518,11.219845953150429,11.795222668696606,11.219845953150429,0.31499420721805743,-0.32791790090076944,3365.953785945129,-88.2565073319266,88.2565073319266,INSURANCE_PARTIAL_MONETIZATION,I002
2022-04-04,I002,QQQ,10,insurance,CLOSE,put,1,323.0,2022-04-14,3,369.3,0.049423420606600654,0.03942342060660065,0.059423420606600656,0.03942342060660065,0.3348569622711081,-0.007244183523013339,11.827026181980196,-4.950000000000001,4.950000000000001,INSURANCE_DTE_ROLL,I002
2023-03-14,I002,QQQ,11,insurance,OPEN,put,1,262.0,2023-06-16,5,297.37,6.602402480620505,6.437342418604993,6.767462542636017,6.767462542636017,0.35992404098036196,-0.1992001237937326,-3383.7312713180086,-85.78003100775614,85.78003100775614,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2023-06-06,I002,QQQ,11,insurance,CLOSE,put,1,262.0,2023-06-16,5,354.84,8.815932491506616e-13,0.0,0.010000000000881594,0.0,0.25816181941156574,-4.312492649964533e-13,0.0,-3.2500000004407967,3.2500000004407967,INSURANCE_DTE_ROLL,I002
2024-08-06,I002,QQQ,12,insurance,OPEN,put,1,402.0,2024-11-15,5,439.53,6.856448347321731,6.6850371386386875,7.027859556004774,7.027859556004774,0.25013443865099366,-0.1993126797144773,-3513.929778002387,-88.95560434152164,88.95560434152164,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2024-08-09,I002,QQQ,12,insurance,CLOSE,put,1,402.0,2024-11-15,2,450.41,4.961955456274779,4.83790656986791,5.086004342681649,4.83790656986791,0.2535338699481729,-0.15189675465972385,967.5813139735819,-26.10977728137397,26.10977728137397,INSURANCE_PARTIAL_MONETIZATION,I002
2024-11-05,I002,QQQ,12,insurance,CLOSE,put,1,402.0,2024-11-15,3,492.21,4.06438434130919e-05,0.0,0.010040643843413091,0.0,0.28685545803620405,-8.127258723234245e-06,0.0,-1.9621931530239278,1.9621931530239278,INSURANCE_DTE_ROLL,I002
2024-12-20,I002,QQQ,13,insurance,OPEN,put,1,481.0,2025-03-21,1,518.66,6.597131231851677,6.432202951055385,6.762059512647968,6.762059512647968,0.21664149768478044,-0.19987326235096267,-676.2059512647968,-17.142828079629172,17.142828079629172,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2025-03-11,I002,QQQ,13,insurance,CLOSE,put,1,481.0,2025-03-21,1,471.6,14.164396691180912,13.810286773901389,14.518506608460434,13.810286773901389,0.287,-0.6442816245674755,1381.028677390139,-36.06099172795228,36.06099172795228,INSURANCE_DTE_ROLL,I002
2025-03-19,I002,QQQ,14,insurance,OPEN,put,1,440.0,2025-06-20,5,480.89,7.137212827818644,6.9587825071231775,7.31564314851411,7.31564314851411,0.24944039548517313,-0.19887474700418994,-3657.821574257055,-92.46516034773313,92.46516034773313,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2025-04-04,I002,QQQ,14,insurance,CLOSE,put,1,440.0,2025-06-20,1,422.67,30.00198656501101,29.251936900885735,30.752036229136284,29.251936900885735,0.28415192153667906,-0.5722938925258204,2925.1936900885735,-75.65496641252746,75.65496641252746,INSURANCE_PARTIAL_MONETIZATION,I002
2025-04-15,I002,QQQ,14,insurance,CLOSE,put,1,440.0,2025-06-20,1,457.99,22.892709120247304,22.32039139224112,23.465026848253487,22.32039139224112,0.42612578740728746,-0.3633233301803235,2232.039139224112,-57.88177280061833,57.88177280061833,INSURANCE_PARTIAL_MONETIZATION,I002
2025-06-10,I002,QQQ,14,insurance,CLOSE,put,1,440.0,2025-06-20,3,534.21,5.082273430023093e-06,0.0,0.010005082273430024,0.0,0.25063000505419225,-1.160909072141643e-06,0.0,-1.951524682029007,1.951524682029007,INSURANCE_DTE_ROLL,I002
2025-08-06,I002,QQQ,15,insurance,OPEN,put,1,519.0,2025-11-21,1,567.32,8.540209347452716,8.326704113766398,8.753714581139034,8.753714581139034,0.23660021172040838,-0.19823534544565416,-875.3714581139034,-22.00052336863179,22.00052336863179,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2025-11-11,I002,QQQ,15,insurance,CLOSE,put,1,519.0,2025-11-21,1,621.57,0.00033082692562199506,0.0,0.010330826925621995,0.0,0.28281424055215026,-4.8809381544308124e-05,0.0,-0.6830826925621996,0.6830826925621996,INSURANCE_DTE_ROLL,I002
2026-04-01,I002,QQQ,16,insurance,OPEN,put,1,534.0,2026-06-18,5,584.31,8.656269987129775,8.439863237451531,8.87267673680802,8.87267673680802,0.2696172246606783,-0.2002794716069177,-4436.33836840401,-111.453374839122,111.453374839122,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I002
2026-06-08,I002,QQQ,16,insurance,CLOSE,put,1,534.0,2026-06-18,5,716.07,7.748656334598996e-06,0.0,0.0100077486563346,0.0,0.37463412794838497,-8.887317372580295e-07,0.0,-3.2538743281672997,3.2538743281672997,INSURANCE_DTE_ROLL,I002
2017-05-19,I003,QQQ,1,insurance,OPEN,put,1,130.0,2017-08-18,13,137.84,1.3502835695062814,1.3165264802686243,1.3840406587439384,1.3840406587439384,0.1564834979868187,-0.21241634784097074,-1799.2528563671199,-52.33421600895421,52.33421600895421,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2017-08-08,I003,QQQ,1,insurance,CLOSE,put,1,130.0,2017-08-18,13,144.31,0.0001505395281112612,0.0,0.010150539528111261,0.0,0.17495345090430323,-0.0001462616598206587,0.0,-8.64570138654464,8.64570138654464,INSURANCE_DTE_ROLL,I003
2017-08-16,I003,QQQ,2,insurance,OPEN,put,1,135.0,2017-11-17,11,144.28,1.2267353060678836,1.1960669234161865,1.2574036887195807,1.2574036887195807,0.15696832743170933,-0.18815524554019927,-1383.1440575915387,-40.88522091686685,40.88522091686685,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2017-11-07,I003,QQQ,2,insurance,CLOSE,put,1,135.0,2017-11-17,11,153.88,8.608335842429072e-07,0.0,0.010000860833584244,0.0,0.16718637899662073,-1.03060179094018e-06,0.0,-7.150946916942668,7.150946916942668,INSURANCE_DTE_ROLL,I003
2018-01-31,I003,QQQ,3,insurance,OPEN,put,1,159.0,2018-04-20,11,169.4,1.7166070572253602,1.6736918807947263,1.7595222336559941,1.7595222336559941,0.17966147749898892,-0.20655983350567786,-1935.4744570215937,-54.356694073697305,54.356694073697305,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2018-02-05,I003,QQQ,3,insurance,CLOSE,put,1,159.0,2018-04-20,3,158.12,7.073071062666784,6.8962442861001145,7.249897839233454,6.8962442861001145,0.23710109002678986,-0.49364264276753483,2068.8732858300345,-54.998032970000935,54.998032970000935,INSURANCE_PARTIAL_MONETIZATION,I003
2018-02-14,I003,QQQ,3,insurance,CLOSE,put,1,159.0,2018-04-20,2,162.68,4.2073938576440355,4.102209011202935,4.312578704085136,4.102209011202935,0.22045882247164328,-0.37866008337205553,820.441802240587,-22.336969288220143,22.336969288220143,INSURANCE_PARTIAL_MONETIZATION,I003
2018-04-10,I003,QQQ,3,insurance,CLOSE,put,1,159.0,2018-04-20,6,161.21,2.1426418214125533,2.0890757758772396,2.196207866947867,2.0890757758772396,0.2971985853632461,-0.3780072370993311,1253.4454655263437,-36.03962732118824,36.03962732118824,INSURANCE_DTE_ROLL,I003
2018-06-27,I003,QQQ,4,insurance,OPEN,put,1,157.0,2018-09-21,7,169.73,1.9714298759160869,1.9221441290181847,2.020715622813989,2.020715622813989,0.20780691891516698,-0.19717178853316233,-1414.5009359697922,-39.0500228285314,39.0500228285314,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2018-09-11,I003,QQQ,4,insurance,CLOSE,put,1,157.0,2018-09-21,7,183.12,1.0680765173847568e-05,0.0,0.010010680765173847,0.0,0.21644872214941022,-7.64658227764516e-06,0.0,-4.557476535621693,4.557476535621693,INSURANCE_DTE_ROLL,I003
2018-09-19,I003,QQQ,5,insurance,OPEN,put,1,170.0,2018-12-21,1,182.7,1.9373162990837685,1.8888833916066743,1.9857492065608626,1.9857492065608626,0.1858741740800687,-0.19487332123888124,-198.57492065608625,-5.493290747709417,5.493290747709417,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2018-12-11,I003,QQQ,5,insurance,CLOSE,put,1,170.0,2018-12-21,1,163.61,7.350532021121012,7.166768720592986,7.534295321649037,7.166768720592986,0.2969253689058051,-0.7720021837103895,716.6768720592986,-19.026330052802546,19.026330052802546,INSURANCE_DTE_ROLL,I003
2019-03-11,I003,QQQ,6,insurance,OPEN,put,1,161.0,2019-06-21,12,174.73,2.3769332029659296,2.3175098728917813,2.436356533040078,2.436356533040078,0.21256469568313857,-0.2040401737118239,-2923.6278396480934,-79.10799608897788,79.10799608897788,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2019-05-17,I003,QQQ,6,insurance,CLOSE,put,1,161.0,2019-06-21,6,183.04,0.15372603662329976,0.14372603662329975,0.16372603662329976,0.14372603662329975,0.22730468940725937,-0.030041697343464867,86.23562197397985,-9.900000000000006,9.900000000000006,INSURANCE_PARTIAL_MONETIZATION,I003
2019-06-11,I003,QQQ,6,insurance,CLOSE,put,1,161.0,2019-06-21,6,183.4,0.000865879906064862,0.0,0.010865879906064862,0.0,0.2392442748091603,-0.0004504927797825685,0.0,-4.419527943638918,4.419527943638918,INSURANCE_DTE_ROLL,I003
2019-08-02,I003,QQQ,7,insurance,OPEN,put,1,173.0,2019-10-18,3,187.35,2.244094988101338,2.1879926133988046,2.3001973628038717,2.3001973628038717,0.22519924799187233,-0.19785263918418414,-690.0592088411615,-18.780712410760064,18.780712410760064,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2019-08-14,I003,QQQ,7,insurance,CLOSE,put,1,173.0,2019-10-18,1,182.76,3.44465945805635,3.3585429716049413,3.5307759445077584,3.3585429716049413,0.24894495547939877,-0.27551254794163527,335.8542971604941,-9.261648645140857,9.261648645140857,INSURANCE_PARTIAL_MONETIZATION,I003
2019-10-08,I003,QQQ,7,insurance,CLOSE,put,1,173.0,2019-10-18,2,185.42,0.16418419208473978,0.15418419208473977,0.1741841920847398,0.15418419208473977,0.25751105598101603,-0.049071104273087425,30.836838416947955,-3.3000000000000016,3.3000000000000016,INSURANCE_DTE_ROLL,I003
2019-10-16,I003,QQQ,8,insurance,OPEN,put,1,177.0,2020-01-17,1,193.04,2.5653546101076756,2.501220744854984,2.6294884753603673,2.6294884753603673,0.22416722073196269,-0.19926265783639496,-262.94884753603674,-7.063386525269172,7.063386525269172,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2020-01-07,I003,QQQ,8,insurance,CLOSE,put,1,177.0,2020-01-17,1,215.53,2.6109144244267975e-08,0.0,0.010000026109144244,0.0,0.2174882266969795,-1.9498739079930725e-08,0.0,-0.6500026109144245,0.6500026109144245,INSURANCE_DTE_ROLL,I003
2020-01-27,I003,QQQ,9,insurance,OPEN,put,1,202.0,2020-04-17,10,218.1,2.6508850022170023,2.584612877161577,2.7171571272724275,2.7171571272724275,0.21464260014077557,-0.20383268671637694,-2717.1571272724277,-72.77212505542524,72.77212505542524,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2020-02-27,I003,QQQ,9,insurance,CLOSE,put,1,202.0,2020-04-17,2,205.64,8.589510279084948,8.374772522107824,8.804248036062072,8.374772522107824,0.3463517666044231,-0.4157926234172418,1674.9545044215647,-44.24755139542481,44.24755139542481,INSURANCE_PARTIAL_MONETIZATION,I003
2020-03-12,I003,QQQ,9,insurance,CLOSE,put,1,202.0,2020-04-17,3,177.32,30.325348767907855,29.567215048710157,31.083482487105552,29.567215048710157,0.623629526996555,-0.7149649242179706,8870.164514613047,-229.3901157593093,229.3901157593093,INSURANCE_PARTIAL_MONETIZATION,I003
2020-04-07,I003,QQQ,9,insurance,CLOSE,put,1,202.0,2020-04-17,5,196.4,14.089987109504065,13.737737431766464,14.442236787241667,13.737737431766464,0.8404344850634161,-0.553124653234948,6868.868715883232,-179.37483886880082,179.37483886880082,INSURANCE_DTE_ROLL,I003
2020-09-11,I003,QQQ,10,insurance,OPEN,put,1,234.0,2020-12-18,3,270.45,6.387534161530944,6.22784580749267,6.547222515569217,6.547222515569217,0.3716877884391531,-0.1997846337380108,-1964.1667546707652,-49.85650621148203,49.85650621148203,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2020-09-14,I003,QQQ,10,insurance,CLOSE,put,1,234.0,2020-12-18,1,275.16,5.342745345637077,5.20917671199615,5.476313979278004,5.20917671199615,0.3730860065612771,-0.17337617879964506,520.917671199615,-14.006863364092675,14.006863364092675,INSURANCE_PARTIAL_MONETIZATION,I003
2020-12-08,I003,QQQ,10,insurance,CLOSE,put,1,234.0,2020-12-18,2,308.29,4.265191369572465e-06,0.0,0.010004265191369573,0.0,0.35506918810211163,-1.186739592276715e-06,0.0,-1.3008530382739145,1.3008530382739145,INSURANCE_DTE_ROLL,I003
2021-02-03,I003,QQQ,11,insurance,OPEN,put,1,280.0,2021-05-21,6,326.38,8.240851337075796,8.034830053648902,8.44687262050269,8.44687262050269,0.37899163532846175,-0.19931831687174623,-5068.123572301614,-127.51277005613652,127.51277005613652,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2021-05-11,I003,QQQ,11,insurance,CLOSE,put,1,280.0,2021-05-21,6,325.31,0.01854892261865615,0.00854892261865615,0.02854892261865615,0.00854892261865615,0.3368061694998617,-0.003305741138809956,5.12935357119369,-9.9,9.9,INSURANCE_DTE_ROLL,I003
2021-05-25,I003,QQQ,12,insurance,OPEN,put,1,295.0,2021-08-20,1,332.97,6.3436599767628365,6.185068477343766,6.5022514761819075,6.5022514761819075,0.3227517518934921,-0.20035693008186833,-650.2251476181907,-16.50914994190709,16.50914994190709,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2021-08-10,I003,QQQ,12,insurance,CLOSE,put,1,295.0,2021-08-20,1,366.84,8.034867549832427e-07,0.0,0.010000803486754983,0.0,0.2636666666666666,-2.6759422397705134e-07,0.0,-0.6500803486754984,0.6500803486754984,INSURANCE_DTE_ROLL,I003
2022-01-03,I003,QQQ,13,insurance,OPEN,put,1,361.0,2022-04-14,8,401.68,6.7191174014988775,6.5511394664614055,6.887095336536349,6.887095336536349,0.2629158579288747,-0.20191613794828664,-5509.6762692290795,-139.58234802997754,139.58234802997754,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2022-01-18,I003,QQQ,13,insurance,CLOSE,put,1,361.0,2022-04-14,2,370.55,14.474875236696647,14.113003355779231,14.836747117614063,14.113003355779231,0.2649864199627623,-0.39650178189261515,2822.600671155846,-73.67437618348323,73.67437618348323,INSURANCE_PARTIAL_MONETIZATION,I003
2022-01-27,I003,QQQ,13,insurance,CLOSE,put,1,361.0,2022-04-14,2,341.1,30.484472854040376,29.722361032689367,31.246584675391386,29.722361032689367,0.291770601716441,-0.6402596429755034,5944.472206537874,-153.7223642702019,153.7223642702019,INSURANCE_PARTIAL_MONETIZATION,I003
2022-04-04,I003,QQQ,13,insurance,CLOSE,put,1,361.0,2022-04-14,4,369.3,3.6380888909012725,3.547136668628741,3.729041113173804,3.547136668628741,0.2913541774290496,-0.3099739129904318,1418.8546674514964,-38.980888909012656,38.980888909012656,INSURANCE_DTE_ROLL,I003
2023-03-14,I003,QQQ,14,insurance,OPEN,put,1,262.0,2023-06-16,7,297.37,6.602402480620505,6.437342418604993,6.767462542636017,6.767462542636017,0.35992404098036196,-0.1992001237937326,-4737.2237798452115,-120.09204341085858,120.09204341085858,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2023-06-06,I003,QQQ,14,insurance,CLOSE,put,1,262.0,2023-06-16,7,354.84,8.815932491506616e-13,0.0,0.010000000000881594,0.0,0.25816181941156574,-4.312492649964533e-13,0.0,-4.550000000617115,4.550000000617115,INSURANCE_DTE_ROLL,I003
2023-09-27,I003,QQQ,15,insurance,OPEN,put,1,326.0,2023-12-15,1,355.04,5.178343700673253,5.048885108156421,5.307802293190084,5.307802293190084,0.26481665662791354,-0.1997580771964997,-530.7802293190084,-13.595859251683168,13.595859251683168,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2023-12-05,I003,QQQ,15,insurance,CLOSE,put,1,326.0,2023-12-15,1,387.29,6.99027427592398e-07,0.0,0.010000699027427593,0.0,0.21023090578119757,-2.766922209465938e-07,0.0,-0.6500699027427592,0.6500699027427592,INSURANCE_DTE_ROLL,I003
2024-08-06,I003,QQQ,16,insurance,OPEN,put,1,402.0,2024-11-15,8,439.53,6.856448347321731,6.6850371386386875,7.027859556004774,7.027859556004774,0.25013443865099366,-0.1993126797144773,-5622.28764480382,-142.3289669464346,142.3289669464346,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2024-08-09,I003,QQQ,16,insurance,CLOSE,put,1,402.0,2024-11-15,4,450.41,4.961955456274779,4.83790656986791,5.086004342681649,4.83790656986791,0.2535338699481729,-0.15189675465972385,1935.1626279471639,-52.21955456274794,52.21955456274794,INSURANCE_PARTIAL_MONETIZATION,I003
2024-11-05,I003,QQQ,16,insurance,CLOSE,put,1,402.0,2024-11-15,4,492.21,4.06438434130919e-05,0.0,0.010040643843413091,0.0,0.28685545803620405,-8.127258723234245e-06,0.0,-2.616257537365237,2.616257537365237,INSURANCE_DTE_ROLL,I003
2024-12-20,I003,QQQ,17,insurance,OPEN,put,1,481.0,2025-03-21,1,518.66,6.597131231851677,6.432202951055385,6.762059512647968,6.762059512647968,0.21664149768478044,-0.19987326235096267,-676.2059512647968,-17.142828079629172,17.142828079629172,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2025-03-11,I003,QQQ,17,insurance,CLOSE,put,1,481.0,2025-03-21,1,471.6,14.164396691180912,13.810286773901389,14.518506608460434,13.810286773901389,0.287,-0.6442816245674755,1381.028677390139,-36.06099172795228,36.06099172795228,INSURANCE_DTE_ROLL,I003
2025-03-19,I003,QQQ,18,insurance,OPEN,put,1,440.0,2025-06-20,7,480.89,7.137212827818644,6.9587825071231775,7.31564314851411,7.31564314851411,0.24944039548517313,-0.19887474700418994,-5120.950203959877,-129.4512244868264,129.4512244868264,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2025-04-04,I003,QQQ,18,insurance,CLOSE,put,1,440.0,2025-06-20,2,422.67,30.00198656501101,29.251936900885735,30.752036229136284,29.251936900885735,0.28415192153667906,-0.5722938925258204,5850.387380177147,-151.30993282505491,151.30993282505491,INSURANCE_PARTIAL_MONETIZATION,I003
2025-04-15,I003,QQQ,18,insurance,CLOSE,put,1,440.0,2025-06-20,1,457.99,22.892709120247304,22.32039139224112,23.465026848253487,22.32039139224112,0.42612578740728746,-0.3633233301803235,2232.039139224112,-57.88177280061833,57.88177280061833,INSURANCE_PARTIAL_MONETIZATION,I003
2025-06-10,I003,QQQ,18,insurance,CLOSE,put,1,440.0,2025-06-20,4,534.21,5.082273430023093e-06,0.0,0.010005082273430024,0.0,0.25063000505419225,-1.160909072141643e-06,0.0,-2.602032909372009,2.602032909372009,INSURANCE_DTE_ROLL,I003
2025-08-06,I003,QQQ,19,insurance,OPEN,put,1,519.0,2025-11-21,2,567.32,8.540209347452716,8.326704113766398,8.753714581139034,8.753714581139034,0.23660021172040838,-0.19823534544565416,-1750.7429162278067,-44.00104673726358,44.00104673726358,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2025-11-11,I003,QQQ,19,insurance,CLOSE,put,1,519.0,2025-11-21,2,621.57,0.00033082692562199506,0.0,0.010330826925621995,0.0,0.28281424055215026,-4.8809381544308124e-05,0.0,-1.3661653851243991,1.3661653851243991,INSURANCE_DTE_ROLL,I003
2026-04-01,I003,QQQ,20,insurance,OPEN,put,1,534.0,2026-06-18,7,584.31,8.656269987129775,8.439863237451531,8.87267673680802,8.87267673680802,0.2696172246606783,-0.2002794716069177,-6210.873715765614,-156.03472477477084,156.03472477477084,INSURANCE_MODEL_ENTRY_PROTECTIVE_PUT,I003
2026-06-08,I003,QQQ,20,insurance,CLOSE,put,1,534.0,2026-06-18,7,716.07,7.748656334598996e-06,0.0,0.0100077486563346,0.0,0.37463412794838497,-8.887317372580295e-07,0.0,-4.555424059434219,4.555424059434219,INSURANCE_DTE_ROLL,I003
